Xkm,Zkm,v,alpha,d22,T
0.8553313832945305,0.009232832995170834,-0.13945136885672518,-1.6945830166090967,1.3164539430685929e-09,0.8733461461999487
0.8553635037982501,0.009490988082059292,-0.1395918913755971,-1.6979651017606983,1.3274224640624308e-09,0.8733600607319386
0.8553964972029261,0.009749033060490355,-0.13973615792348343,-1.7013446963622842,1.3409699020790868e-09,0.873374353665469
0.8554303625049513,0.010006965061150097,-0.1398841591343215,-1.7047177889322098,1.3529124806166519e-09,0.8733890250583749
0.8554650974562841,0.010264781388797354,-0.1400358769767903,-1.7080872049665787,1.3635622432322976e-09,0.8734040727271731
0.8555007010841124,0.010522479191137735,-0.14019130219194614,-1.7114554669003963,1.3785358633116867e-09,0.8734194969303377
0.8555371725415679,0.010780055603948908,-0.14035042633884132,-1.7148189217355487,1.3834150864716404e-09,0.873435298061295
0.8555745100982333,0.011037507895661118,-0.1405132348111404,-1.7181754990498643,1.3960031269657653e-09,0.8734514748757046
0.8556127114168108,0.011294833438319706,-0.14067970875464259,-1.7215298694500547,1.4014004255782616e-09,0.8734680255011058
0.8556517756840237,0.011552029392161742,-0.14084983980992924,-1.7248797327890455,1.4110285970261482e-09,0.873484950299089
0.8556917013939926,0.011809093028892187,-0.14102361477630665,-1.7282245717040996,1.4184857948072654e-09,0.8735022486359747
0.8557324868112551,0.012066021667592361,-0.1412010188173124,-1.7315653881543165,1.4238017936636467e-09,0.8735199197376139
0.8557741303969559,0.01232281260866229,-0.1413820384098208,-1.7349022679186843,1.430782548250398e-09,0.8735379627322467
0.8558166305799989,0.012579463168932322,-0.1415666597616261,-1.7382336942117682,1.4378672225220424e-09,0.8735563771592916
0.8558599854459399,0.012835970734600157,-0.14175486666112389,-1.741562051498031,1.443842632856809e-09,0.8735751615863637
0.85590419399795,0.013092332548400032,-0.1419466491983182,-1.7448833839358062,1.4484748465594435e-09,0.8735943166160579
0.8559492536805424,0.01334854613244717,-0.1421419866413375,-1.7482040909193357,1.4538534555462106e-09,0.8736138399975303
0.8559951638313892,0.013604608690613793,-0.14234087130737452,-1.7515139905914792,1.4663590888739795e-09,0.8736337325244918
0.8560419211730022,0.013860517906256564,-0.14254327739018627,-1.7548237542200122,1.460936361985046e-09,0.8736539907605173
0.8560895255144044,0.014116270916649864,-0.14274920038422187,-1.7581270399063607,1.4676538832249223e-09,0.8736746166135122
0.8561379741330729,0.014371865335592678,-0.14295861824105097,-1.7614265471420147,1.4652258344458236e-09,0.8736956078126454
0.8561872659479741,0.014627298482676899,-0.14317152022250357,-1.7647179603153906,1.4744038715658604e-09,0.8737169643053015
0.8562373980654299,0.014882568039116733,-0.14338788302328004,-1.7680087428374487,1.469172239404144e-09,0.8737386836201276
0.8562883702817926,0.015137671172779709,-0.14360770189520292,-1.7712920131725636,1.4706911526621488e-09,0.8737607676032872
0.8563401795324735,0.015392605629433715,-0.14383095227958553,-1.774569451726575,1.480281187994598e-09,0.873783213230553
0.8563928240354064,0.015647368915557434,-0.14405761844948445,-1.7778443907182755,1.4816246017066387e-09,0.8738060197143122
0.8564463027718963,0.015901958389788112,-0.14428768991838922,-1.7811118951740554,1.4748714777247389e-09,0.8738291876083499
0.8565006128933882,0.016156371806001022,-0.14452114352260803,-1.7843748475018937,1.482406504017632e-09,0.8738527142943964
0.8565557528803508,0.01641060665310771,-0.14475796525151538,-1.7876327125559879,1.4844956310626045e-09,0.8738765994753527
0.8566117209274619,0.01666466049257522,-0.14499813908850678,-1.790885382976999,1.483981173078667e-09,0.8739008423714953
0.8566685151218248,0.016918530922385898,-0.14524164824408956,-1.7941330446178374,1.485139067388587e-09,0.8739254420198284
0.8567261334091824,0.0171722155861076,-0.14548847492396455,-1.797375292398589,1.483303047177142e-09,0.8739503972199678
0.8567845739990716,0.017425712081347643,-0.14573860312852413,-1.800611769939662,1.482025135463658e-09,0.8739757072413021
0.8568438347101591,0.017679018109240788,-0.14599201413197757,-1.803844434710096,1.482032221023884e-09,0.8740013706707463
0.8569039139636646,0.01793213124391347,-0.14624869334435567,-1.8070710149941445,1.4797797763149098e-09,0.8740273871606388
0.8569648094107082,0.01818504925468963,-0.14650862083268587,-1.8102906677049349,1.4790564493641427e-09,0.8740537550121401
0.8570265188488659,0.018437769892722715,-0.14677177765307403,-1.8135073269158144,1.4753169183509515e-09,0.8740804727829857
0.8570890410644597,0.018690290680387495,-0.14703815166528825,-1.8167166682101927,1.4736187511557191e-09,0.8741075407847205
0.8571523732002702,0.01894260955843529,-0.1473077193597202,-1.819922489784065,1.4718881571113766e-09,0.8741349564194693
0.857216514080232,0.019194724062506986,-0.14758046881293524,-1.823120966031366,1.4688174102015592e-09,0.8741627200735245
0.857281460831433,0.019446632171058593,-0.14785637636770207,-1.8263159281739632,1.4662690348029475e-09,0.8741908291127765
0.857347212268078,0.01969833144444794,-0.14813542999433907,-1.8295037096779765,1.4623479781143646e-09,0.8742192839079229
0.8574137655502754,0.019949819886079675,-0.14841760622804517,-1.8326869957773653,1.4593124447361635e-09,0.874248081876754
0.8574811192347447,0.020201095147166007,-0.14870289122698707,-1.835865938564176,1.4572438270273351e-09,0.8742772229291795
0.8575492713672322,0.020452155025448067,-0.14899126760561893,-1.8390370688698128,1.4537811573752528e-09,0.8743067060572269
0.8576182191184019,0.020702997572186556,-0.14928271192636727,-1.8422045149765116,1.4497003683390983e-09,0.8743365286781997
0.8576879612333911,0.020953620422386677,-0.14957721160191265,-1.8453658275602136,1.445291881189706e-09,0.874366691029865
0.857758495295745,0.021204021543976537,-0.14987474601637935,-1.8485230028186168,1.4407118262414974e-09,0.8743971912555641
0.8578298195654901,0.021454198729568916,-0.15017529920905548,-1.851672910678462,1.4361678393449988e-09,0.8744280287114273
0.8579019313348264,0.021704150061569283,-0.15047884853223728,-1.8548182194741123,1.4308551071177412e-09,0.8744592009936426
0.8579748291005014,0.02195387329117601,-0.15078537963721225,-1.857959224661424,1.4266740935482707e-09,0.8744907078720044
0.8580485108872563,0.022203366317022792,-0.15109487490880888,-1.8610931836910944,1.4218090668621148e-09,0.8745225482490737
0.858122974031889,0.022452627256074654,-0.15140731197992968,-1.8642223230394963,1.4172432659106931e-09,0.8745547197685075
0.858198216962686,0.02270165391531155,-0.15172267600354783,-1.867346074853436,1.4123850997336131e-09,0.8745872220459051
0.8582742374226046,0.022950444319707265,-0.15204094739938193,-1.8704646838604513,1.4063763718509087e-09,0.8746200534395779
0.8583510333915962,0.02319899643656051,-0.1523621082158917,-1.8735782461573487,1.4023710195715963e-09,0.8746532127235553
0.8584286028696086,0.023447308239998178,-0.15268614063427327,-1.8766861949933535,1.3949450714790655e-09,0.8746866986989346
0.8585069437121358,0.023695377762587615,-0.15301302583584536,-1.879788928015606,1.3889046402377059e-09,0.8747205098836275
0.8585860538698472,0.023943203020768553,-0.15334274565504905,-1.8828867846916433,1.382457733509839e-09,0.8747546449567497
0.8586659313738743,0.024190782018254236,-0.15367528247839962,-1.8859792946450955,1.3770993151392152e-09,0.874789102732199
0.858746573956523,0.024438112868552696,-0.15401061663152937,-1.88906517104252,1.3699478827445851e-09,0.8748238814529808
0.8588279793864178,0.024685193688587882,-0.1543487286906724,-1.8921477414658496,1.36326950485466e-09,0.8748589794091683
0.8589101462507631,0.0249320223377541,-0.15468960487249692,-1.895224378608357,1.3573467310944151e-09,0.8748943963953847
0.858993071948983,0.025178597081433128,-0.1550332232093024,-1.8982950966265224,1.3488438078628867e-09,0.874930129980763
0.8590767544165441,0.02542491602156662,-0.15537956543024875,-1.9013612682926688,1.34293152324689e-09,0.8749661787096074
0.8591611919236188,0.02567097715836922,-0.155728615572557,-1.9044223009439143,1.334961098848083e-09,0.8750025417321033
0.8592463822351165,0.025916778676819657,-0.1560803541954925,-1.907479518081264,1.3294350471384024e-09,0.8750392172364526
0.8593323236159507,0.026162318601691194,-0.1564347653068421,-1.910530303818792,1.3203819975953574e-09,0.875076204326047
0.8594190135079753,0.02640759525827792,-0.15679182725011895,-1.9135764610656425,1.3128721391410714e-09,0.875113500535555
0.8595064501478976,0.02665260670626492,-0.15715152385030415,-1.9166164066704447,1.306028069696727e-09,0.8751511048726999
0.8595946312041237,0.026897351219928554,-0.15751383502468058,-1.9196528626257356,1.2994324471991634e-09,0.8751890152478544
0.8596835551855213,0.027141826783488594,-0.1578787464857218,-1.9226840338596207,1.2907419887644689e-09,0.8752272311419625
0.8597732198045744,0.02738603168052318,-0.15824623846871744,-1.9257103265608333,1.2831607635434062e-09,0.8752657505011991
0.8598636230474138,0.0276299641083177,-0.15861629310277553,-1.9287324841284013,1.274976423609857e-09,0.875304571769395
0.8599547630785287,0.027873622209709747,-0.15898889375421024,-1.9317491931545627,1.265291646161748e-09,0.87534369370432
0.8600466375632205,0.028117004326366272,-0.15936402036275385,-1.9347609306567728,1.258179071489628e-09,0.8753831140823268
0.8601392446331652,0.028360108637808648,-0.1597416560904845,-1.937768077165556,1.2497331890987128e-09,0.8754228315488554
0.8602325823335593,0.028602933367461014,-0.16012178351534545,-1.9407705156140267,1.241345113165189e-09,0.8754628445547132
0.8603266486784493,0.028845476762350726,-0.16050438501299855,-1.94376823963798,1.2348089532322964e-09,0.8755031514658234
0.8604214416777451,0.029087737082936046,-0.16088944294361304,-1.9467603670426976,1.2250735797311016e-09,0.8755437506124637
0.8605169591253605,0.029329712686761364,-0.1612769381947669,-1.9497492208088008,1.2166377590910714e-09,0.8755846398786479
0.8606131995500481,0.029571401652793216,-0.16166685672568873,-1.9527329893582088,1.2064158675011245e-09,0.8756258185427434
0.8607101606892041,0.029812802384232003,-0.16205917906337905,-1.9557134360126545,1.198741090907713e-09,0.875667284322184
0.8608078408786525,0.030053913056403446,-0.16245388986908496,-1.9586883200598288,1.1900322079201772e-09,0.8757090360690669
0.8609062377365756,0.03029473214617096,-0.1628509688817769,-1.961658877685544,1.1811488311782906e-09,0.875751071206053
0.8610053495262824,0.03053525788031742,-0.1632504002974355,-1.964624427996989,1.1715031388519888e-09,0.8757933883844096
0.8611051741702807,0.030775488636250615,-0.16365216598419513,-1.9675862755658575,1.161157009070026e-09,0.8758359855554688
0.8612057100762114,0.0310154226006331,-0.1640562511661355,-1.9705438654290643,1.1529552399277658e-09,0.87587886159722
0.8613069551676684,0.031255058172077424,-0.1644626377549764,-1.9734972077020607,1.1441848882846873e-09,0.8759220144050257
0.8614089075424294,0.03149439368746583,-0.1648713088805731,-1.9764463685532192,1.1351210927698292e-09,0.8759654421824966
0.8615115653117422,0.03173342748851774,-0.16528224778531864,-1.9793916461941528,1.1249339172140957e-09,0.8760091431321192
0.8616149266556968,0.03197215789760189,-0.1656954382055127,-1.9823324645752716,1.1163297019240779e-09,0.8760531155584601
0.8617189895279841,0.032210583345607995,-0.16611086234110897,-1.9852692183301743,1.1054593771949066e-09,0.8760973572851859
0.8618237521473486,0.03244870215887035,-0.16652850423729154,-1.988202755675794,1.0977245618267625e-09,0.8761418666284467
0.8619292128453684,0.03268651262293534,-0.16694834873698153,-1.991131175694482,1.0895403242856072e-09,0.8761866421005545
0.8620353694129388,0.03292401327305498,-0.16737037698664994,-1.9940562009204248,1.077790164211588e-09,0.8762316810996132
0.8621422202207757,0.03316120239698393,-0.16779457414494195,-1.9969761567597832,1.0693186055930871e-09,0.8762769821444208
0.8622497631538732,0.03339807851056725,-0.168220922053157,-1.9998937392534488,1.0612230900565695e-09,0.8763225427518408
0.8623579969056065,0.033634639772466494,-0.16864940813704907,-2.00280791067278,1.0495538600933984e-09,0.8763683620341756
0.8624669195768607,0.03387088461861642,-0.1690800157706799,-2.0057171905342646,1.0419078622876509e-09,0.8764144378696143
0.8625765289172517,0.03410681165849254,-0.16951272593829672,-2.0086233338867494,1.0290573661509837e-09,0.8764607673909552
0.862686823431604,0.03434241916208568,-0.16994752484497935,-2.011524955726434,1.0193694581194595e-09,0.8765073492310814
0.8627978011245578,0.03457770564132373,-0.17038439528141655,-2.0144244707378025,1.0093489185739602e-09,0.8765541809751091
0.8629094607374027,0.03481266926937057,-0.17082332513142767,-2.0173189705428407,1.0000357243227114e-09,0.8766012616568942
0.8630217998132667,0.035047308796474705,-0.1712642940650336,-2.0202106781413702,9.917957792471116e-10,0.8766485878460294
0.8631348170976417,0.03528162240913531,-0.17170729005070853,-2.0230987938962404,9.82390422660627e-10,0.8766961585105537
0.8632485106345722,0.03551560863801609,-0.17215229625971593,-2.0259837835374355,9.696348411487239e-10,0.87674397122356
0.8633628787452781,0.03574926588891831,-0.17259929779882718,-2.0288651373581645,9.60866005842741e-10,0.8767920239760512
0.8634779196295217,0.03598259263534492,-0.1730482789685355,-2.0317445107299457,9.52515796834596e-10,0.8768403145059461
0.863593631870778,0.03621558716933457,-0.17349922673788729,-2.034619138736905,9.396614839659863e-10,0.8768888414651654
0.8637100132364918,0.03644824819606703,-0.17395212249314845,-2.0374913409217936,9.308730486318244e-10,0.876937601444575
0.8638270623707398,0.036680573992778,-0.17440695368160303,-2.040359852330164,9.184873296208247e-10,0.8769865931868096
0.8639447774517016,0.03691256307734828,-0.17486370457615538,-2.0432254542155475,9.147469397657321e-10,0.8770358143137527
0.8640631568367831,0.037144213885318585,-0.1753223607141491,-2.0460880994581574,9.000424479804934e-10,0.8770852624745685
0.864182198869989,0.03737552486641508,-0.1757829075723993,-2.0489474801789007,8.919592673502049e-10,0.8771349357387122
0.8643019018217968,0.03760649451588042,-0.17624533015415558,-2.0518042922640705,8.790654762043599e-10,0.8771848316686864
0.864422264121113,0.0378371212544623,-0.17670961458520534,-2.0546571232736808,8.714079188058734e-10,0.8772349481590097
0.8645432838688457,0.038067403681721276,-0.1771757447679654,-2.0575082175792088,8.654632938558011e-10,0.8772852826317374
0.8646649598480529,0.03829734004624321,-0.17764370933146006,-2.060356598561528,8.533219856056142e-10,0.8773358333983153
0.8647872902791571,0.03852692889891569,-0.17811349306675112,-2.06320216130658,8.477663938727561e-10,0.8773865981142027
0.8649102734401781,0.03875616876837743,-0.1785850811958446,-2.066044256312651,8.327562146823395e-10,0.8774375742563744
0.8650339076251125,0.0389850581826396,-0.17905845908557932,-2.0688838667693576,8.461387183140123e-10,0.8774887591494888
0.8651581914335569,0.03921359551132814,-0.1795336142407286,-2.071722023561396,8.195286847478944e-10,0.8775401509514905
0.8652831232826067,0.039441779228404104,-0.18001053294508224,-2.074556736857938,8.0238044336697e-10,0.877591747325806
0.8654087014642657,0.03966960788317954,-0.18048920065735127,-2.0773893619819086,7.948695155534098e-10,0.877643545629587
0.8655349245177036,0.03989707989558188,-0.180969604573684,-2.0802205470749593,7.823799946278959e-10,0.8776955437135087
0.8656617910565558,0.04012419364894199,-0.18145173243891796,-2.083047797562012,7.713542693262802e-10,0.8777477395540125
0.8657892989649458,0.04035094794094897,-0.18193556701299363,-2.0858724843596264,7.646173781846554e-10,0.8778001295080785
0.8659174469384038,0.04057734112226018,-0.18242109667992412,-2.08869619486275,7.534379046868722e-10,0.8778527116511552
0.8660462337512693,0.040803371501805824,-0.1829083104032569,-2.0915172594964417,7.534067175433503e-10,0.8779054841988134
0.8661756575670375,0.041029037741100935,-0.18339719297801155,-2.094335792819072,7.346006262518508e-10,0.8779584439953616
0.8663057169064733,0.04125433830450705,-0.18388773169823924,-2.097151503153957,7.218323449477273e-10,0.8780115886271999
0.8664364101303746,0.041479271754380334,-0.18437991279486987,-2.099966199055981,7.187419792779766e-10,0.8780649152906788
0.8665677360739281,0.041703836382484046,-0.184873725805316,-2.1027786324488567,7.028473824056522e-10,0.8781184221881579
0.8666996930703286,0.04192803077747767,-0.18536915684779529,-2.105589246587016,7.015981451329039e-10,0.8781721063816759
0.8668322795870377,0.04215185345557916,-0.18586619300542545,-2.1083973820174355,6.863269195822512e-10,0.878225965187414
0.8669654941045407,0.04237530293079014,-0.18636482149107195,-2.1112038635587647,6.74172052453837e-10,0.8782799959130982
0.8670993352847615,0.04259837761362693,-0.18686503080821085,-2.114007922941717,6.65197634846502e-10,0.8783341962324313
0.8672338014526404,0.04282107612134876,-0.18736680717825607,-2.1168112355937647,6.69147287799646e-10,0.878388563028988
0.8673688914659781,0.04304339675453873,-0.18787014053679377,-2.11961245160714,6.478088007226577e-10,0.8784430943408439
0.8675046037166161,0.043265338099655895,-0.18837501764793252,-2.1224118953598348,6.368071733021601e-10,0.8784977871235258
0.8676409367469833,0.043486898656787565,-0.1888814263558463,-2.125209452249753,6.315712512583268e-10,0.8785526386348818
0.8677778890713216,0.04370807694800077,-0.1893893543522096,-2.1280060987699567,6.226673127977998e-10,0.8786076460282993
0.867915459416793,0.04392887136752345,-0.18989879083951552,-2.1308007341454074,6.083002879916266e-10,0.878662806900887
0.8680536462641556,0.04414928046638658,-0.19040972336278136,-2.1335936620777165,6.004502871315776e-10,0.8787181182569211
0.8681924481584964,0.04436930276019571,-0.19092213995377144,-2.136385929533852,6.012407080908252e-10,0.8787735772025719
0.8683318638720364,0.04458893662476061,-0.1914360302548505,-2.1391760054035247,5.84580454837713e-10,0.8788291813279597
0.8684718918372941,0.044808180654534256,-0.19195138160693348,-2.1419649297217145,5.737872455674606e-10,0.8788849274114997
0.8686125307121992,0.0450270333047605,-0.192468182950913,-2.144753351705884,5.641735360823575e-10,0.8789408127089113
0.8687537792931094,0.04524549294413683,-0.19298642422756523,-2.1475401609943114,5.673023097527402e-10,0.8789968347517936
0.8688956359708344,0.04546355820645626,-0.19350609262096,-2.15032523647416,5.4873892155099e-10,0.8790529901067812
0.8690380994258148,0.045681227542010615,-0.19402717736060224,-2.1531093101274785,5.442087580808193e-10,0.8791092759679635
0.8691811683182606,0.04589849941699648,-0.19454966758112727,-2.155892164004531,5.436619708981062e-10,0.8791656894478792
0.8693248412876391,0.04611537231414036,-0.195073552319002,-2.158674174135359,5.23001126462898e-10,0.8792222275639024
0.8694691170250969,0.04633184468472517,-0.19559882101345336,-2.16145494735828,5.155332004445265e-10,0.8792788874288748
0.869613994156769,0.04654791502596626,-0.19612546269996847,-2.164234562546176,5.080841798791407e-10,0.8793356659613067
0.869759471322817,0.04676358182870674,-0.1966534665571012,-2.1670135999721505,4.994045110134324e-10,0.8793925600734955
0.8699055473164481,0.04697884348281701,-0.19718282286856564,-2.169790446806364,4.901982194009477e-10,0.8794495669945607
0.8700522204571605,0.047193698702532795,-0.19771351868669731,-2.1725688801357554,4.946910487647489e-10,0.879506682824155
0.8701994901861757,0.04740814543848699,-0.1982455488749965,-2.175343825366637,4.845304352633735e-10,0.8795639062444166
0.8703473542688679,0.04762218279199149,-0.1987788967416013,-2.178119716800192,4.788039695233007e-10,0.8796212319554316
0.8704958120817763,0.047835808758184835,-0.19931355679974955,-2.1808946405487304,4.714228435033263e-10,0.879678658425835
0.8706448621181225,0.04804902194330908,-0.1998495174918971,-2.1836695412116307,4.491373839114356e-10,0.8797361819941181
0.8707945032252791,0.04826182070903517,-0.20038676976255015,-2.1864429654001265,4.3684469720090044e-10,0.8797937998284588
0.8709447337820574,0.04847420374850779,-0.20092530135663536,-2.1892151778985527,4.2869419518281216e-10,0.8798515078873582
0.871095552531717,0.04868616950139438,-0.2014651025942975,-2.1919873444032167,4.2234349489449375e-10,0.8799093030450679
0.8712469584602488,0.04889771623488618,-0.20200616552843556,-2.1947602296935327,4.1500015236327503e-10,0.8799671826019206
0.8713989504484059,0.049108842290079724,-0.2025484815315541,-2.19753057087862,4.1313459930512436e-10,0.8800251437051532
0.871551526542052,0.04931954661204136,-0.20309203623065328,-2.2003018845443445,4.369960490716961e-10,0.8800831813965097
0.8717046861769727,0.04952982714341924,-0.2036368249521448,-2.203072445430673,3.979201329241168e-10,0.8801412939847069
0.8718584278181134,0.04973968253035261,-0.20418283633066467,-2.205842784620509,3.8952329259496974e-10,0.8801994774623427
0.8720127502320266,0.04994911120128762,-0.20473006114619777,-2.208612861436959,3.825320452939115e-10,0.8802577284948816
0.8721676521816876,0.050158111587978255,-0.2052784902045434,-2.2113827576606075,3.7309404491109616e-10,0.8803160437042414
0.872323132436951,0.050366682117700956,-0.20582811441028087,-2.2141523289790506,3.6567441713102143e-10,0.8803744196920669
0.8724791897213862,0.050574821252945636,-0.20637892439721336,-2.2169217333381313,3.577388894598139e-10,0.8804328529125219
0.872635822828073,0.05078252740484104,-0.20693091133425093,-2.2196910123732185,3.5069901096926385e-10,0.8804913399531292
0.8727930305297231,0.05098979900006686,-0.20748406630033348,-2.2224602066756898,3.4457276321029604e-10,0.8805498773165766
0.8729508116032005,0.05119663446244678,-0.20803838045537723,-2.2252293585848544,3.36603941453972e-10,0.8806084614805859
0.8731091648298217,0.051403032212590176,-0.2085938450426436,-2.2279985104617945,3.3008781276778884e-10,0.8806670888978609
0.8732680889952962,0.051608990667803424,-0.20915045138864116,-2.23076767849072,3.2357172540258837e-10,0.8807257559978859
0.8734275828842817,0.05181450824618027,-0.2097081908654365,-2.2335367707885148,3.182952489871212e-10,0.8807844591717336
0.8735876452582026,0.05201958338387468,-0.21026705473613383,-2.236306090256279,3.155870709997974e-10,0.8808431947167541
0.873748274966909,0.05222421444780802,-0.21082703493445856,-2.239075909824205,3.137775701398079e-10,0.880901959117066
0.8739094708624748,0.052428399802077946,-0.21138812346372007,-2.241846211205172,2.9806714571809895e-10,0.8809607488292832
0.874071231750583,0.05263213784644877,-0.2119503120573953,-2.2446153012867622,3.1087329194273614e-10,0.8810195601589955
0.8742335560377346,0.05283542729882237,-0.21251358971245984,-2.2473864645281174,2.991601097908607e-10,0.8810783883666454
0.8743964432469016,0.05303826598530834,-0.21307795328770848,-2.2501569998501254,2.975839902032207e-10,0.8811372315022237
0.874559891604619,0.053240652768486225,-0.2136433906281842,-2.25292789117392,2.941372187616359e-10,0.881196084299774
0.8747239001259274,0.05344258587766806,-0.2142098951515909,-2.2556990084759514,2.8713122741602567e-10,0.881254943456528
0.8748884675971261,0.053644063725256354,-0.21477745872990933,-2.2584699349319255,2.7990310225653526e-10,0.8813138050571108
0.8750535927898647,0.053845084735025764,-0.2153460731879646,-2.2612422492086006,2.590591079017929e-10,0.8813726651061161
0.8752192747143324,0.05404564713317234,-0.2159157320793605,-2.2640156664239006,2.5187150229936735e-10,0.881431520199095
0.8753855122441037,0.054245749255452794,-0.2164864280567492,-2.2667889348641515,2.4506235719568313e-10,0.8814903665409489
0.8755523039242867,0.05444538970993868,-0.2170581515234184,-2.269561479089396,2.8446612031824635e-10,0.881549199453904
0.8757196484746781,0.054644566960396455,-0.217630894164698,-2.2723371872868925,2.6764163869360955e-10,0.8816080146812615
0.8758875453834902,0.054843278821282725,-0.21820465312431164,-2.2751118102366834,2.7991124800108957e-10,0.8816668099185866
0.8760559928502701,0.05504152419091604,-0.21877941654407412,-2.277887471371692,2.5410483597994196e-10,0.881725579484362
0.8762249899294189,0.05523930124439998,-0.21935517863530168,-2.2806639031990605,2.2605888325720768e-10,0.8817843198980566
0.8763945354709972,0.05543660832733542,-0.21993193223017485,-2.2834411042864446,2.2028988122505447e-10,0.8818430270933597
0.8765646283194695,0.05563344378792164,-0.22050967018000917,-2.2862189578076735,2.3622752662175124e-10,0.8819016969746727
0.87673526729105,0.0558298059966675,-0.2210883851957048,-2.2889978850437798,2.331492246704294e-10,0.88196032532595
0.8769064512793363,0.0560256932545482,-0.22166807059309257,-2.291777426980992,2.25310876869396e-10,0.882018908121377
0.8770781790459728,0.05622110397536874,-0.22224871881604905,-2.294557933352583,2.1796113162975204e-10,0.882077440917264
0.877250449493625,0.05641603644703865,-0.22283032336386996,-2.297339231765782,2.3781413502274157e-10,0.8821359196557803
0.8774232614474291,0.05661048902292283,-0.22341287724817677,-2.300121576364025,2.2191824337891008e-10,0.8821943400118423
0.8775966137726342,0.056804460018155575,-0.22399637382455395,-2.3029046926709285,1.8753194936444138e-10,0.8822526977810152
0.8777705052748346,0.05699794779841082,-0.224580806086924,-2.3056893924172575,2.3324483717733577e-10,0.8823109884679454
0.8779449349189345,0.057190950583117926,-0.22516616821876037,-2.308474558154805,1.7793114087845292e-10,0.8823692080594718
0.8781199014304931,0.057383466804457044,-0.2257524527685361,-2.3112606112218086,2.0063571626397383e-10,0.8824273518428605
0.87829540362275,0.05757549481324381,-0.22633965296719608,-2.31404817576604,1.868176734416968e-10,0.8824854151787024
0.8784714405688001,0.05776703271881596,-0.22692776395306016,-2.316837023058433,1.6392331727704575e-10,0.88254339461669
0.8786480109945137,0.05795807894465911,-0.22751677846093063,-2.319626874946472,2.039094054656287e-10,0.882601284739954
0.8788251137307874,0.05814863181514375,-0.2281066900338352,-2.322418233401828,1.6566767845989595e-10,0.8826590816383142
0.879002747676066,0.05833868958828227,-0.22869749275841705,-2.3252116556178457,1.537616297325743e-10,0.8827167804940934
0.8791809118386504,0.05852825041444687,-0.22928918156811356,-2.3280042076657703,2.064533155902868e-10,0.882774377281625
0.879359604519845,0.05871731310598876,-0.22988174641908624,-2.3308005324940724,2.1907859179969614e-10,0.8828318659019823
0.8795388253211499,0.058905875244354935,-0.23047518660583288,-2.3335957003598478,1.3830963417956116e-10,0.8828892437833574
0.8797185723460915,0.05909393582680171,-0.2310694907943092,-2.336393697639686,1.8827242903975212e-10,0.882946504215247
0.8798988450400582,0.05928149256876422,-0.23166465730061808,-2.3391938068252367,1.9775823855170944e-10,0.8830036441452063
0.8800796422009064,0.05946854379777598,-0.23226067987958027,-2.3419941302168974,1.8724876060874748e-10,0.883060658710216
0.8802609623504627,0.05965508810621364,-0.2328575503727616,-2.34479635444797,1.2625046610848626e-10,0.8831175422502316
0.8804428045264121,0.05984112358318413,-0.23345526438159248,-2.34760040682879,1.2554512353316144e-10,0.8831742905029297
0.8806251676400141,0.060026648434465445,-0.2340538166689508,-2.3504056423661703,1.609085397343521e-10,0.8832308988268681
0.8808080504081799,0.06021166105228813,-0.2346532006685891,-2.3532124071900875,2.0861523204841647e-10,0.8832873620091843
0.8809914517421955,0.060396159633114226,-0.23525341127668603,-2.356020316978296,1.6313431774893182e-10,0.8833436753491678
0.8811753704756505,0.06058014244516448,-0.23585444289813765,-2.3588304171510672,1.5497889766072043e-10,0.8833998338988008
0.8813598054923851,0.060763607701405625,-0.23645629036711768,-2.3616424385340116,1.6744704438664195e-10,0.8834558328221953
0.8815447557548479,0.06094655352961879,-0.2370589491533099,-2.3644560272040436,1.1988746655381524e-10,0.8835116674803793
0.8817302198844779,0.06112897839707444,-0.237662412334028,-2.3672711275046168,2.2074771676377615e-10,0.8835673322343175
0.8819161967954279,0.06131088047028724,-0.23826667516699268,-2.3700872574022678,2.556318120596666e-10,0.8836228222468784
0.8821026853222754,0.06149225799094471,-0.23887173240423035,-2.372906204955106,1.4734070047665998e-10,0.8836781324303432
0.8822896844012019,0.06167310909026743,-0.2394775796029709,-2.375727310517484,1.458487649003092e-10,0.8837332579519438
0.8824771929353655,0.06185343192648458,-0.24008421215247328,-2.378548238462049,2.405368500500384e-10,0.8837881938565405
0.8826652093342465,0.06203322516717353,-0.24069162192862303,-2.381372638740245,1.4245160198750134e-10,0.883842933752603
0.8828537329227698,0.06221248651888075,-0.241299807523558,-2.384199771691004,1.8435339793564959e-10,0.8838974738475959
0.8830427625528957,0.06239121417365202,-0.24190876416839208,-2.3870263913076144,2.1944358295602806e-10,0.8839518089531077
0.8832322964908864,0.06256940694004653,-0.242518482898183,-2.3898570402483474,1.2687088220170952e-10,0.8840059321593164
0.8834223342010666,0.06274706234906945,-0.24312896354706928,-2.3926887329437294,8.110575933001561e-11,0.8840598400194278
0.8836128741488745,0.06292417898842022,-0.24374019873958216,-2.395523097826824,9.913057939363219e-11,0.8841135261271665
0.8838039153438305,0.06310075485731338,-0.2443521851431719,-2.398358179643065,8.009321293647081e-11,0.8841669856315307
0.8839954563124467,0.06327678847054444,-0.24496491596572909,-2.4011960968657524,1.0097809789080277e-10,0.8842202123265923
